0	579.0	24.689247	522.0	17.641943	
100	581.0	24.693974	524.0	17.65238	
200	583.0	24.698114	525.0	17.644823	
300	585.0	24.625172	527.0	17.594076	
400	587.0	24.551882	529.0	17.543516	
500	589.0	24.478998	531.0	17.493135	
600	591.0	24.406387	533.0	17.443068	
700	593.0	24.33401	535.0	17.393185	
800	594.0	24.261877	536.0	17.343472	
900	596.0	24.19003	537.0	17.293932	
1000	598.0	24.11847	538.0	17.244673	
1100	599.0	24.047113	540.0	17.195578	
1200	600.0	23.842379	541.0	17.146622	
1300	602.0	23.44072	542.0	17.097815	
1400	603.0	23.044146	544.0	17.049221	
1500	604.0	22.652557	545.0	17.0008	
1600	606.0	22.265877	547.0	16.952509	
1700	607.0	21.884113	548.0	16.904333	
1800	609.0	21.507189	549.0	16.85627	
1900	609.0	21.134974	551.0	16.80841	
2000	607.0	20.767403	552.0	16.760662	
2100	606.0	20.404417	554.0	16.71301	
2200	605.0	20.385128	555.0	16.658016	
2300	604.0	20.48371	556.0	16.400421	
2400	603.0	20.580235	558.0	16.1446	
2500	602.0	20.674776	559.0	15.890942	
2600	600.0	20.767141	561.0	15.639389	
2700	599.0	20.85757	562.0	15.389911	
2800	599.0	20.945751	563.0	15.142492	
2900	601.0	21.031942	563.0	14.966515	
3000	604.0	21.11587	562.0	15.040225	
3100	607.0	21.19772	561.0	15.112512	
3200	610.0	21.277283	560.0	15.183508	
3300	613.0	21.354729	560.0	15.253091	
3400	615.0	21.429815	559.0	15.321229	
3500	618.0	21.502756	560.0	15.388015	
3600	621.0	21.573263	563.0	15.453401	
3700	624.0	21.641575	566.0	15.517288	
3800	627.0	21.707424	568.0	15.57981	
3900	630.0	21.77091	571.0	15.640884	
4000	632.0	21.831982	574.0	15.700429	
4100	635.0	21.890497	577.0	15.758608	
4200	638.0	21.946632	580.0	15.815264	
4300	641.0	22.00017	583.0	15.870381	
4400	644.0	22.05105	585.0	15.924093	
4500	647.0	22.099398	588.0	15.976207	
4600	650.0	22.145046	591.0	16.02683	
4700	652.0	22.187923	594.0	16.075895	
4800	655.0	22.227966	596.0	16.123363	
4900	658.0	22.265299	599.0	16.169327	
5000	661.0	22.29971	602.0	16.213589	
5100	664.0	22.06437	604.0	16.256363	
5200	667.0	21.785997	607.0	16.297394	
5300	670.0	21.508333	610.0	16.336866	
5400	673.0	21.231327	613.0	16.374582	
5500	676.0	20.954943	615.0	16.410683	
5600	679.0	20.679321	618.0	16.444988	
5700	682.0	20.404469	621.0	16.477638	
5800	685.0	20.130308	623.0	16.508429	
5900	686.0	19.857075	626.0	16.537546	
6000	686.0	19.581274	629.0	16.44151	
6100	686.0	19.254337	632.0	16.151087	
6200	686.0	18.930183	634.0	15.8630905	
6300	686.0	18.6088	637.0	15.577494	
6400	686.0	18.290127	640.0	15.294262	
6500	686.0	17.974167	643.0	15.013463	
6600	686.0	17.660872	645.0	14.734997	
6700	685.0	17.350222	648.0	14.458818	
6800	685.0	17.042236	648.0	14.184898	
6900	685.0	16.736837	647.0	13.913266	
7000	684.0	16.43399	646.0	13.643901	
7100	683.0	16.133678	645.0	13.376712	
7200	682.0	15.835858	644.0	13.1116705	
7300	681.0	15.540583	643.0	12.848868	
7400	680.0	15.247761	642.0	12.588173	
7500	679.0	14.957346	641.0	12.329532	
7600	678.0	14.66934	640.0	12.073067	
7700	677.0	14.383754	639.0	11.81861	
7800	676.0	14.100494	638.0	11.566177	
7900	675.0	13.819584	637.0	11.315809	
8000	674.0	13.540997	636.0	11.067357	
8100	673.0	13.264645	634.0	10.820944	
8200	672.0	12.990623	633.0	10.576419	
8300	671.0	12.718787	632.0	10.333842	
8400	670.0	12.449205	631.0	10.093134	
8500	669.0	12.181768	630.0	9.854312	
8600	667.0	11.916547	629.0	9.617322	
8700	666.0	11.653416	627.0	9.38217	
8800	665.0	11.392454	626.0	9.148782	
8900	664.0	11.133566	625.0	8.91723	
9000	663.0	10.876734	623.0	8.687366	
9100	662.0	10.621997	622.0	8.459287	
9200	660.0	10.369261	621.0	8.232896	
9300	659.0	10.118519	619.0	8.008207	
9400	658.0	9.869796	618.0	7.785252	
9500	656.0	9.623037	616.0	7.5640154	
9600	655.0	9.378209	615.0	7.3444753	
9700	654.0	9.1353	613.0	7.1266155	
9800	652.0	8.894292	612.0	6.9104166	
9900	651.0	8.655155	610.0	6.6958513	
10000	649.0	8.417885	608.0	6.4829006	
