0	316.0	12.568784	315.0	12.4296665	
100	317.0	12.581039	316.0	12.441815	
200	318.0	12.593018	317.0	12.4536495	
300	319.0	12.604677	318.0	12.465261	
400	320.0	12.616022	319.0	12.4767475	
500	322.0	12.627251	321.0	12.487913	
600	323.0	12.638237	322.0	12.49877	
700	324.0	12.648902	323.0	12.5093155	
800	325.0	12.659252	324.0	12.519799	
900	326.0	12.669349	325.0	12.529962	
1000	327.0	12.67931	326.0	12.539808	
1100	328.0	12.6889515	328.0	12.549342	
1200	330.0	12.6982765	329.0	12.55862	
1300	331.0	12.707279	330.0	12.56775	
1400	332.0	12.7160225	331.0	12.576554	
1500	333.0	12.724601	332.0	12.585035	
1600	334.0	12.732858	333.0	12.593204	
1700	336.0	12.740785	335.0	12.601049	
1800	337.0	12.748393	336.0	12.608749	
1900	338.0	12.755672	337.0	12.6161375	
2000	339.0	12.762718	338.0	12.623201	
2100	341.0	12.769522	340.0	12.629938	
2200	342.0	12.775988	341.0	12.636344	
2300	343.0	12.782121	342.0	12.642424	
2400	344.0	12.787923	343.0	12.648246	
2500	345.0	12.793378	344.0	12.653809	
2600	347.0	12.798502	346.0	12.659029	
2700	348.0	12.803324	347.0	12.663907	
2800	349.0	12.80789	348.0	12.668445	
2900	351.0	12.8121	350.0	12.67263	
3000	352.0	12.815957	351.0	12.676474	
3100	353.0	12.819461	352.0	12.679964	
3200	354.0	12.822602	353.0	12.683098	
3300	356.0	12.82538	355.0	12.685944	
3400	357.0	12.827793	356.0	12.68845	
3500	358.0	12.829836	357.0	12.69059	
3600	360.0	12.831506	359.0	12.692345	
3700	361.0	12.832801	360.0	12.693729	
3800	362.0	12.833711	361.0	12.69473	
3900	364.0	12.834248	363.0	12.695343	
4000	365.0	12.834417	364.0	12.695567	
4100	366.0	12.834193	365.0	12.695392	
4200	368.0	12.8335495	367.0	12.694817	
4300	369.0	12.832493	368.0	12.693833	
4400	370.0	12.831014	369.0	12.692433	
4500	372.0	12.82911	371.0	12.690617	
4600	373.0	12.798615	372.0	12.659425	
4700	375.0	12.56792	374.0	12.430428	
4800	375.0	12.33907	374.0	12.203096	
4900	375.0	12.111989	374.0	11.977408	
5000	375.0	11.886533	374.0	11.75361	
5100	374.0	11.662731	373.0	11.531417	
5200	374.0	11.440774	373.0	11.310794	
5300	373.0	11.220384	372.0	11.091935	
5400	373.0	11.001531	372.0	10.874688	
5500	372.0	10.784503	371.0	10.658937	
5600	372.0	10.568975	371.0	10.44491	
5700	372.0	10.354957	370.0	10.23242	
5800	371.0	10.142679	370.0	10.021368	
5900	371.0	9.931824	369.0	9.812053	
6000	370.0	9.722531	369.0	9.60412	
6100	370.0	9.514802	369.0	9.397719	
6200	369.0	9.308425	368.0	9.192844	
6300	369.0	9.103734	367.0	8.989309	
6400	368.0	8.90035	367.0	8.787404	
6500	368.0	8.698502	366.0	8.58677	
6600	367.0	8.498037	366.0	8.387688	
6700	366.0	8.2989855	365.0	8.189898	
6800	366.0	8.101349	365.0	7.99357	
6900	365.0	7.9050574	364.0	7.7985363	
7000	365.0	7.710169	364.0	7.604924	
7100	364.0	7.5165935	363.0	7.4125648	
7200	363.0	7.3243623	362.0	7.221616	
7300	363.0	7.133445	362.0	7.0318375	
7400	362.0	6.9437947	361.0	6.843508	
7500	362.0	6.7554965	360.0	6.6562977	
7600	361.0	6.568327	360.0	6.4704638	
7700	360.0	6.382585	359.0	6.2858024	
7800	359.0	6.1979637	358.0	6.1023393	
7900	359.0	6.0145807	357.0	5.9201703	
8000	358.0	5.8324466	357.0	5.739097	
8100	357.0	5.6514053	356.0	5.5592523	
8200	356.0	5.4716167	355.0	5.3805895	
8300	355.0	5.292986	354.0	5.203005	
8400	355.0	5.1154275	353.0	5.0265856	
8500	354.0	4.9390407	352.0	4.85133	
8600	353.0	4.7638035	351.0	4.677119	
8700	352.0	4.5896153	350.0	4.5039477	
8800	351.0	4.4164605	349.0	4.3319483	
8900	350.0	4.244461	348.0	4.160998	
9000	349.0	4.0735135	347.0	3.9910495	
9100	348.0	3.9035769	346.0	3.8221095	
9200	346.0	3.7346401	345.0	3.6541739	
9300	345.0	3.5666935	344.0	3.4873204	
9400	344.0	3.3997982	343.0	3.3214302	
9500	343.0	3.2338939	341.0	3.156496	
9600	341.0	3.0689442	340.0	2.9925075	
9700	340.0	2.9049406	338.0	2.8294559	
9800	338.0	2.741865	337.0	2.667329	
9900	337.0	2.5797088	335.0	2.506116	
10000	335.0	2.41846	334.0	2.3457997	
