// Africa
[Operations]
oRuAttackShips 00101:50509			VVS 8Y 3B 		LW 2F 4F				
oRuAttackShips 00101:50509			VVS 9Y 6B 		LW 9F 1R 			
oRuAttackShips 00101:50509			VVS 9Y 5fB 	 	LW 2F 4F 2F			
oRuAttackShips 00101:50509			VVS 9Y 6fB 		LW 2F 4F 2F			
oRuAttackShips 00101:50509			VVS 9Y 8B	 	LW 4F 4F			
oRuRescue 00101:50509 			VVS 2Y 2F 2F		LW 3F 3F
oRuRescue 00101:50509 			VVS 2Y 2F 4F		LW 2F 4T 
oRuRescue 00101:50509 			VVS 4Y 4F 4F	      	LW 4F 4F 1R
oRuRecon 00101:50509 			VVS 1Y 			LW 1F 2F
oRuRecon 00101:50509 			VVS 2Y 1F		LW 2F 4T
oRuRecon 00101:50509 			VVS 1Y 2F		LW 2T 2B 2F
oRuRecon 00101:50509 			VVS 2Y 2F		LW 4T 3B 3F
oRuRecon 00101:50509 			VVS 2Y 4F 2F		LW 4F 4B
oRuRecon 00101:50509 			VVS 2Y 2F		LW 2T 4B 2F
oRuRecon 00101:50509 			VVS 2Y 2F		LW 4B 6F
oRuRecon 00101:50509 			VVS 2Y 2F 2F		LW 8F 1R
oRuVerify 00101:50509 				VVS 2Y			LW 1F 2F
oRuVerify 00101:50509 				VVS 1Y 1F		LW 2F 1F
oRuVerify 00101:50509 				VVS 1Y 2F		LW 2F 2F
oRuVerify 00101:50509 				VVS 2Y 1F 3F		LW 9F
oRuFreeHunt 00101:50509				VVS 6Y 6F 		LW 4F 4F  
oRuFreeHunt 00101:50509				VVS 9Y	 		LW 4F 2F 
oRuFreeHunt 00101:50509				VVS 9Y 			LW 4F   
oRuFTransfer 00101:50509				VVS 2T 3Y 2F 		LW 4F  
oRuFTransfer 00101:50509				VVS 2T 9Y 		LW 2F 6F
oRuBTransfer 00101:50509				VVS 3Y 2F	LW 2F 8F
oRuBTransfer 00101:50509				VVS 9Y		LW 7F 4B 8F 
oRuBombShips 00101:50509			VVS 9B 9Y 	      	LW 8F 6F
oRuBombShips 00101:50509			VVS 6B 3Y 2F	      	LW 3F 3F
oRuBombShips 00101:50509			VVS 6B 2Y 1F      	LW 8F 6F 1R
oRuBombShips 00101:50509			VVS 9B 2Y 1F	      	LW 4F 2F
oRuBombShips 00101:50509			VVS 9B 3Y 2F	      	LW 8F 6F
