1	15	Bratislava
1	10	Kosice
1	10	Banská Bystrica
1	10	Zilina
1	10	Piestany
1	10	Turciansky Sv. Martin
1	10	Zvolen
1	10	Nitra
1	8	Poprad
1	8	Trencín
1	8	Trnava
1	8	Presov
1	8	Spisská Nová Ves
1	8	Liptovský Mikulás
1	8	Ziar n/Hronom
1	8	Ruzomberok
1	5	Bánovce n/Bebravou
1	5	Roznava
1	5	Dolný Kubín
1	5	Svidník
1	5	Banská Stiavnica
1	5	Bardejov
1	5	Skalica
1	5	Michalovce
1	3	Myjava
1	3	Malacky
1	3	Námestovo
1	3	Hlohovec
1	3	Senica
1	3	Snina
1	3	Brezno
1	3	Podbrezová
1	3	Batovany
1	3	Cadca
1	3	Prievidza
1	3	Zarnovica
1	3	Humenné
1	3	Púchov
1	3	Kezmarok
1	3	Trebisov
1	3	Bytca
1	3	Levoca
1	2	Stropkov
1	2	Brezová p/Bradlom
1	2	Pezinok
1	2	Nováky
1	2	Turzovka
1	2	Ilava
1	2	Handlová
1	2	Detva
1	2	Medzilaborce
1	2	Strázske
1	2	Stakcín
1	2	Sobrance
1	1	Kvacany
1	1	Ocová
1	1	Novot
1	1	Lokca
1	1	Pernek
1	1	Nitrianske Pravno
1	1	Jelsava
1	1	Vazec
1	1	Liptovská Osada
1	1	Staré Hory
1	1	Svätý Jur
1	1	Dobrá Voda
1	1	Podolínec
1	1	Lubochna
1	1	Vrútky
1	1	Dargov
1	1	Priekopa
1	1	Makov
1	1	Liptovské Revúce
1	1	Gelnica
1	1	Nová Sedlica
1	1	Vlkolínec
1	1	Hrustín
1	1	Svinná
1	1	Drietoma
1	1	Haligovce
1	1	Zeleznô
1	1	Zlatá Idka
1	1	Liptovská Lúzna
1	1	Bosáca
1	1	Tatranská Lomnica
1	1	Papradno
1	1	Nemecká Lupca
1	1	Kremnicka
1	1	Baláze
1	1	Telgárt
1	1	Biely Potok
1	1	Kralovany
1	1	Strecno
1	1	Velké Leváre
1	1	Huty
1	1	Krompachy
1	1	Plesivec
1	1	Neslusa
1	1	Sobotiste
1	1	Korytnica
1	1	Slanica
1	1	Zavar
