1	25	Warszawa
1	10	Poznan
1	10	Kraków
1	10	Lwów
1	10	Lódz
1	10	Wilno
1	5	Radom
1	5	Lublin
1	5	Grudziadz
1	5	Kalisz
1	3	Torun
1	1	Opole
1	1	Puck
1	1	Hel
1	1	Luków
1	1	Stanislawów
1	1	Tomaszów Mazowiecki
1	1	Ostroleka
1	1	Chojnice
1	1	Swiecie
1	1	Zdunska Wola
1	1	Turek
1	1	Pilica
1	1	Wolsztyn
1	1	Radomsko
1	1	Koscierzyna
1	1	Bydgoszcz
1	1	Inowroclaw
1	1	Opoczno
1	1	Piotrków
1	1	Kielce
1	1	Sandomierz
1	1	Sierpc
1	1	Wronki
1	1	Bielsko-Biala
1	1	Czestochowa
1	1	Plock
1	1	Suwalki
1	1	Lowicz
1	1	Konin
1	1	Glogów
1	1	Leczyca
1	1	Kolo
1	1	Rybnik
1	1	Gniezno
1	1	Wrzesnia
1	1	Lubliniec
1	1	Bilgoraj
1	1	Skierniewice
1	1	Deblin
1	1	Rzeszów
1	1	Tarnów
1	1	Sieradz
1	1	Bielsk
1	1	Pila
1	1	Szczecinek
1	1	Slupsk
1	1	Wielun
1	1	Mogilno
1	1	Nowy Sacz
1	1	Zakopane
1	1	Chelmza
1	1	Golub
1	1	Siedlce
1	1	Lomza
1	1	Wloclawek
1	1	Sanok
1	1	Tczew
1	1	Cieszyn
1	1	Jarocin
1	1	Wlodawa
1	1	Wagrowiec
1	1	Tuchola
1	1	Leszno
1	1	Augustów
1	1	Mlawa
1	1	Pultusk
1	1	Ciechanów
1	1	Skarzysko-Kamienna
1	1	Modlin
1	1	Przemysl
1	1	Jaroslaw
1	1	Stryj
1	1	Gródek Jagielonski
1	1	Hrubieszów
1	1	Chelm
1	1	Bialystok
1	1	Lida
1	1	Grodno
1	1	Baranowicze
1	1	Luck
1	1	Tarnopol
1	1	Kolomyja
1	1	Zamosc
1	1	Tomaszów Lubelski
1	1	Rawa Ruska
1	1	Konskie
1	1	Wegrów
1	1	Znin
2	100	Moscow
2	75	Leningrad
2	25	Novosibirsk
2	20	Stalingrad
2	20	Rostov-na-Donu
2	20	Sverdlovsk
2	20	Kalinin
2	20	Vladivostok
2	20	Murmansk
2	15	Novgorod
2	10	Pskov
2	15	Kirov
2	15	Chelyabinsk
2	15	Krasnodar
2	15	Molotov
2	5	Kostroma
2	1	Shuya
2	3	Orel
2	3	Belgorod
2	3	Ulyanovsk
2	2	Syzran
2	1	Cheboksary
2	3	Izhevsk
2	5	Tula
2	5	Stavropol
2	5	Grozny
2	3	Kislovodsk
2	1	Armavir
2	1	Maykop
2	10	Kuybyshev
2	10	Stalinsk
2	10	Tomsk
2	10	Irkutsk
2	10	Khabarovsk
2	10	Krasnoyarsk
2	10	Arkhangelsk
2	10	Kursk
2	10	Sevastopol
2	5	Petrozavodsk
2	5	Vorkuta
2	5	Barnaul
2	5	Saratov
2	5	Vologda
2	5	Smolensk
2	5	Tambov
2	3	Yaroslavl
2	3	Kemerovo
2	3	Kurgan
2	3	Tumen
2	3	Gorky
2	2	Uralsk
2	2	Voronezh
2	2	Norilsk
2	1	Alapaevsk
2	1	Naryan-Mar
2	2	Zlatoust
2	2	Nizhny Tagil
2	2	Porkhov
2	1	Kotlas
2	1	Syktyvkar
2	1	Serpukhov
2	1	Podolsk
2	1	Kolomna
2	1	Mozhaysk
2	1	Klin
2	2	Pushkin
2	2	Kronstadt
2	1	Gzhatsk
2	3	Vladimir
2	3	Suzdal
2	1	Volosovo
2	2	Dno
2	2	Velikei Luki
2	2	Pavlovsk
