// France 1940						
[Operations]									
oRuAttackAF		00101:50509				VVS 6Y 6F	 	LW 2F 2F
oRuAttackAF 		00101:50509				VVS 3Y 6F 		LW 4F 2F
oRuAttackAF 		00101:50509				VVS 3Y 3F	 	LW 2F 2F 
oRuAttackAF 		00101:50509				VVS 3Y 6F	 	LW 2F 2F
oRuAttackAF 		00101:50509				VVS 3Y 3F	 	LW 4F 1R
oRuAttackAF 		00101:50509				VVS 3Y 3F	 	LW 2F 2F
oRuAttackAF 		00101:50509				VVS 6Y 6F 		LW 4F 4F
oRuAttackArmor 		00101:50509					VVS 3Y 4fB 6F	 	LW 4F 5F
oRuAttackArmor 		00101:50509					VVS 3Y 3fB 9F	 	LW 6F 5F
oRuAttackArmor 		00101:50509					VVS 6Y 2fB 6F	 	LW 4F 5F 1R
oRuAttackArmor 		00101:50509					VVS 3Y 4fB 6F	 	LW 6F 6F
oRuAttackArmor 		00101:50509					VVS 6Y 4fB 6F	 	LW 8F 5F 1R
oRuAttackArmor 		00101:50509					VVS 3Y 6fB 6F	 	LW 4F 2F
oRuAttackArmor 		00101:50509					VVS 6Y 5fB 9F		LW 2F 5F
oRuAttackCluster 00101:50509			VVS 6Y 9Bz  		LW 4F 6F  			
oRuAttackCluster 00101:50509			VVS 6Y 9B 3F	 	LW 2F 4F		
oRuAttackCluster 00101:50509			VVS 6Y 9fB 3F 		LW 2F 2F 1R			
oRuAttackCluster 00101:50509			VVS 6Y 9B 3F 		LW 2F 4F 2F  		
oRuAttackCluster 00101:50509			VVS 6Y 9Bz 	 	LW 4F 6F  		
oRuAttackCluster 00101:50509			VVS 6Y 9B 3F 		LW 2F 4F 1R 			
oRuAttackCluster 00101:50509			VVS 6Y 9B 3F 		LW 4F 2F  			
oRuAttackCluster 00101:50509			VVS 6Y 9B 3F	 	LW 2F 2F 4F  		
oRuAttackSoft 00101:50509			VVS 6Y 9B  		LW 4F 2F				
oRuAttackSoft 00101:50509			VVS 6Y 9B 3F		LW 2F 4F 1R				
oRuAttackSoft 00101:50509			VVS 6Y 9B 3F 		LW 4F 2F 			
oRuAttackSoft 00101:50509			VVS 6Y 9Bz 3F	 	LW 6F 4F 2F			
oRuAttackSoft 00101:50509			VVS 6Y 9fB 6F	 	LW 2F 4F 2F			
oRuAttackSoft 00101:50509			VVS 6Y 9B 6F	 	LW 2F 4F 2F			
oRuBalloon	00101:50509 			VVS 2Y 1F			LW 4F 1R		
oRuBalloon	00101:50509 			VVS 2Y 1F			LW 2F 2F		
