1	Ahrens,Franz
1	Albrecht,Willy
1	Baltz,Erich
1	Bartels,Franz
1	Baumgärtner,Gustav
1	Beck,Ulrich
1	Berger,Lothar
1	Bergmann,Rudolf
1	Bernhardt,Hans
1	Biever,Johannes
1	Blumberg,Erhardt
1	Bodewig,Anton
1	Boelcke,Siegfried
1	Bohner,Dietrich
1	Borchert,Hans-Jürgen
1	Bradtke,Heinrich
1	Brandt,Georg
1	Bratzke,Siegfried
1	Brennecke,Victor
1	Bruckner,Volker
1	Buhlmann,Fritz
1	Busch,Jochen
1	Busch,Klaus
1	Dahlen,Norbert
1	Dietrich,Hans
1	Dittrich,Willi
1	Drexler,Willi
1	Falck,Dietrich
1	Fechter,Werner
1	Fink,Otto
1	Fischer,Willy
1	Fuchs,Hans-Joachim
1	Fuhrmann,Heinrich
1	Grau,Willy
1	Grünauer,Werner
1	Grünbaum,Rainer
1	Hahn,Friedrich
1	Hartmann,Fritz
1	Hasselhoff,Detlef
1	Haubrich,Dieter
1	Hausmann,Michael
1	Hefner,Hans
1	Heintze,Erich
1	Hess,Hans-Ullrich
1	Hofmann,Erich
1	Hohenberg,Franz-Josef
1	Härtel,Carl
1	Höhnke,Norbert
1	Kalinke,Jürgen
1	Kapp,Max
1	Kaufmann,Lothar
1	Keller,Konrad
1	Kessler,Jürgen
1	Kirschner,Victor
1	Klein,Hansjörg
1	Klink,Fritz
1	Kopf,Jürgen
1	Krancke,Hans
1	Krebs,Benno
1	Krondorf,Max
1	Krumm,Lothar
1	Kurtz,Hans-Joachim
1	Köhler,Ludwig
1	Köster,Peter
1	Kühn,Hartmut
1	Kühnert,Helmut
1	Kühnlein,Achim
1	Lang,Klaus
1	Lewe,Otto
1	Linke,Rüdiger
1	Marx,Max
1	Maske,Helmut
1	Matzke,Ludwig
1	Maus,Achim
1	Meier,Achim
1	Mohr,Carl
1	Morgenstern,Hans-Joachim
1	Müller,Carl
1	Nadler,Erich
1	Pfitzner,Werner
1	Platzek,Hermann
1	Probst,Dieter
1	Pächter,Michael
1	Ranckow,Alexander
1	Rudel,Günter
1	Rumbach,Hans
1	Scherer,Lothar
1	Schmidt,Dietrich
1	Schmidt,Heinrich
1	Schneller,Gregor
1	Schramm,Michael
1	Schreiber,Hermann
1	Schreiter,Georg
1	Schröter,Walther
1	Schubert,Helmut
1	Schuhmacher,Josef
1	Schulte,Ottmar
1	Schultheiß,Walther
1	Schultz,Erwin
1	Schultz,Ottfried
1	Schwarz,Alexander
1	Schönberg,Erhardt
1	Schönbohm,Benno
1	Schöndorff,Friedrich
1	Schürmann,Dieter
1	Stahl,Gustav
1	Stolpe,Josef
1	Stortz,Victor
1	Teichmann,Rainer
1	Teller,Karl
1	Thess,Walther
1	Uhl,Ulrich
1	Uhlmann,Franz-Josef
1	von Hensdorf,Claudius
1	von Hohenstein,Carl-Phillip
1	von Knebel,Ekkehart
1	von Rundstedt,Friedrich-Karl
1	von Schwartz,Hugo
1	von Teckelburg,Claudius
1	Völker,Rainer
1	Weiß,Siegfried
1	Zöller,Ottmar
2	Altermann,Joachim
2	Bekh,Erich
2	Benert,Georg
2	Birkner,Kurt
2	Bleichrodt,Friedrich
2	Blum,Gustav
2	Braack,Kurt
2	Braun,Otto
2	Bredow,Hans-Joachim
2	Breil,Willy
2	Bublath,Konrad
2	Buxbaum,Erich
2	Chollewig,Franz
2	Dahm,Hans
2	Dittmann,Fritz
2	Donath,Hermann
2	Dönhoff,Ludwig
2	Frisch,Hans-Ullrich
2	Gerschke,Joachim
2	Glaser,Heinrich
2	Grieß,Dietrich
2	Grünberg,Ottfried
2	Götz,Ottokar
2	Haack,Victor
2	Hartung,Karl
2	Hascher,Joachim
2	Heim,Erich
2	Junkers,Hans-Ullrich
2	Kastner,Erhardt
2	Kleber,Hans-Georg
2	Kleiß,Hartmut
2	Kluge,Hermann
2	Kossautz,Heinrich
2	Kreß,Joachim
2	Kruschel,Klaus
2	Krüger,Paul
2	Kuffner,Victor
2	Kupfer,Achim
2	Langemann,Erich
2	Lentz,Werner
2	Luttwitz,Gustav
2	Löwe,Franz
2	Metzler,Heinz
2	Neumann,Ulrich
2	Paitz,Werner
2	Panzner,Gustav
2	Pusch,Jochen
2	Reiser,Paul
2	Rupnow,Karlo
2	Schneider,Ulrich
2	Schuchardt,Hannes
2	Schulenburg,Fritz
2	Schöneberger,Erich
2	Schönfeld,Willi
2	Setz,Andreas
2	Siebenberg,Rolf
2	Stader,Konrad
2	Steinfeld,Hermann
2	Stolle,Volker
2	Sturm,Hans
2	Suleiken,Friedrich
2	Teppert,Hermann
2	Teschner,Lothar
2	Theißen,Klaus-Jürgen
