1	Aalto,Johannes
1	Aaltonen,Tauno
1	Ahlberg,Urho
1	Aho,Akseli
1	Ahokainen,Valentin
1	Ahokas,Vesa
1	Ahola,Erkki
1	Ahonen,Santeri
1	Alakoski,Kalle
1	Alatalo,Jarkko
1	Alho,Juuso
1	Anderson,Vihtori
1	Antila,Reima
1	Anttila,Veli
1	Asplund,Esa
1	Autio,Oiva
1	Berg,Reima
1	Berglund,Niilo
1	Durchman,V\u00E4in\u00F6
1	Ehrnrooth,Kauko
1	Eloranta,Sakari
1	Enckelman,Teuvo
1	Enroth,Jarkko
1	Eriksson,Eemeli
1	Erkinheimo,Eemil
1	Ervi,Samuel
1	Eskelinen,Iiro
1	Euramo,Pekka
1	Evinen,Uljas
1	Forsman,Erik
1	Forssell,Magnus
1	Fr\u00E4ntil\u00E4,Lasse
1	Gr\u00F6nholm,Aleksi
1	Gustafsson,Paavo
1	Haanp\u00E4\u00E4,Nikolai
1	Haapakoski,Johan
1	Haapalainen,Åk
1	Haapaniemi,Olli
1	Haapasalo,Lauri
1	Haapoja,Reijo
1	Haatainen,Åk
1	Haataja,Nikolai
1	Hagman,Ville
1	Hagstr\u00F6m,Tapani
1	Hahl,Arvi
1	Hakala,Taneli
1	Hakala,Sakari
1	Hakkarainen,Tuomo
1	Hakola,Samuli
1	Halkoaho,Severi
1	Halonen,Eero
1	Hannula,Juhani
1	Harju,Rauli
1	Hartonen,Kalevi
1	Hatakka,Fredrik
1	Hautala,Esa
1	Hautam\u00E4ki,Hannu
1	Hautaniemi,Oskar
1	Heikkil\u00E4,Martti
1	Heikkinen,Pertti
1	Heinil\u00E4,Iivari
1	Heino,Åk
1	Heinonen,Taneli
1	Heiskanen,Kaarle
1	Helenius,Aulis
1	Helminen,Ensio
1	Hentunen,Mauno
1	Hietalahti,Taneli
1	Hietam\u00E4ki,Oskari
1	Hietanen,Eemil
1	Hiltunen,Uljas
1	Himanen,Matti
1	Hintikka,Elias
1	Hirvi,Seppo
1	Hirvonen,Oskari
1	Hiukka,Hermanni
1	Holappa,Santeri
1	Holmen,Kalevi
1	Hongisto,Seppo
1	Honkasalo,Reino
1	Huhtala,Iiro
1	Huovinen,Magnus
1	Hurme,Mikael
1	Huuskonen,Oskari
1	Hynninen,Valtteri
1	Hyt\u00F6nen,Taneli
1	Hyv\u00E4rinen,Yrj\u00F6
1	Hyv\u00F6nen,Leevi
1	Hyypp\u00E4,Vihtori
1	Hård,Pertti
1	H\u00E4ggman,Stefan
1	H\u00E4kkinen,Arvi
1	H\u00E4m\u00E4l\u00E4inen,Leevi
1	H\u00E4nninen,Antti
1	H\u00E4rk\u00E4nen,Eero
1	Ikonen,Arvid
1	Ilola,Taneli
1	Immonen,Aulis
1	Inberg,Emil
1	Isokoski,Tommi
1	Isomets\u00E4,Ahti
1	Jaakkola,Magnus
1	Jalonen,Pauli
1	Jansson,Valtteri
1	Jantunen,Mikael
1	Jauho,Vilho
1	Joensuu,Joel
1	Johansson,Reino
1	Jokela,Mauri
1	Jokihaara,Heikki
1	Jokinen,Kari
1	Joutseno,Johannes
1	Julin,Daavid
1	Jussilainen,Hannes
1	Jutila,Lasse
1	Juutilainen,Iiro
1	Juva,Aleksi
1	J\u00E4ntti,Toivo
1	J\u00E4rventaus,Veli
1	J\u00E4rvi,Petteri
1	J\u00E4rvinen,Tapio
1	J\u00E4\u00E4skel\u00E4inen,Jouko
1	Kaitainen,Kari
1	Kaitala,Antero
1	Kallio,Åk
1	Kangas,Magnus
1	Kantola,Konsta
1	Kapanen,Tom
1	Karhila,Hannu
1	Karhu,Jussi
1	Karhunen,Frans
1	Karjalainen,Jussi
1	Karlsson,Seppo
1	Karppinen,Kristian
1	Karu,Hannes
1	Katajisto,Tom
1	Kauppi,Konsta
1	Kauppila,Simo
1	Kauppinen,Martti
1	Kekkonen,Emil
1	Kemppainen,Aarne
1	Kemppi,Aleksi
1	Keskinen,Eemeli
1	Keskitalo,Iiro
1	Ketola,Johannes
1	Kettunen,Oiva
1	Kiiskinen,Keijo
1	Kilpel\u00E4inen,Reino
1	Kilpi,Mauri
1	Kinnunen,Reijo
1	Kirjonen,Niilo
1	Kivel\u00E4,Severi
1	Kivinen,Juhani
1	Kiviniitty,Kristian
1	Kivist\u00F6,Veli
1	Knihtil\u00E4,Kalervo
1	Koho,Mikael
1	Koivisto,Erik
1	Koivu,Vilho
1	Koivula,Åk
1	Koivunen,Ensio
1	Koivuniemi,August
1	Kokko,Erkki
1	Kokkonen,Tauno
1	Kolkka,Elias
1	Kolkkala,V\u00E4in\u00F6
1	Kononen,Viljo
1	Koponen,Joel
1	Korhonen,Daavid
1	Korpela,Leevi
1	Koskela,Olli
1	Koskinen,Leevi
1	Kottila,Veikko
1	Kovalainen,Tom
1	Kovanen,Jouko
1	Kuisma,Arvi
1	Kuismanen,Erkki
1	Kuitunen,Eemeli
1	Kukkonen,Mikael
1	Kulmala,Kristian
1	Kuosmanen,Aarne
1	Kuparinen,Jouko
1	Kuusi,Kari
1	Kuusisto,Martti
1	Kyt\u00F6nen,Lasse
1	K\u00E4rki,Leevi
1	Laaksonen,Aapo
1	Laatikainen,Leevi
1	Lahtela,Kaarlo
1	Lahtela,Kari
1	Lahti,Aatos
1	Lahtinen,Veijo
1	Laiho,Paavo
1	Laine,Veijo
1	Laitinen,Aleksi
1	Lakanen,Nikolai
1	Lampen,Reijo
1	Lampinen,Vihtori
1	Lankila,Juhana
1	Lappalainen,Vesa
1	Lassila,Rauno
1	Latvala,Frans
1	Laukka,Hannu
1	Laukkanen,Leo
1	Laurila,Jarkko
1	Lehkosuo,Aleksi
1	Lehtim\u00E4ki,Reima
1	Lehtinen,Raimo
1	Lehto,Hannes
1	Lehtonen,Oskar
1	Lehtovaara,Daavid
1	Leino,Severi
1	Leinonen,Kaarle
1	Leminen,Johannes
1	Lepist\u00F6,Pauli
1	Lepp\u00E4l\u00E4,Ville
1	Lepp\u00E4nen,Emil
1	Leskinen,Lauri
1	Liikanen,Konsta
1	Lilja,Veli
1	Lind,Esa
1	Lindberg,Matti
1	Lindfors,Kristian
1	Lindholm,Tommi
1	Lindman,Ville
1	Lindstr\u00F6m,Paavo
1	Linna,Mikael
1	Linnasalo,Vilho
1	Lintula,Eetu
1	Lipponen,Leevi
1	Litmanen,Hermanni
1	Liukko,Samuli
1	Lohtander,Vihtori
1	Loikkanen,Reino
1	Luhtanen,Viljo
1	Lumme,Sulo
1	Luoma,Kaarle
1	Luostarinen,Erkki
