// Mediterranean Sea Coastal Command 1943-1944 - Normal
[Operations]
oRuVerify 10622:50509 				VVS 2Y			LW 1F 0F
oRuVerify 10622:50509 				VVS 2Y 1F		LW 2F 1F
oRuVerify 10622:50509 				VVS 2Y 2F		LW 2F 0F
oRuVerify 10622:50509 				VVS 2Y 2F		LW 2F
oRuFreeHunt 10622:50509				VVS 4Y 4F 		LW 2F   
oRuFreeHunt 10622:50509				VVS 8Y	 		LW 4F  
oRuFreeHunt 10622:50509				VVS 9Y 			LW 3F   
oRuFTransfer 10622:50509				VVS 3T 8Y 		LW 4F  
oRuFTransfer 10622:50509				VVS 6T 8Y 		LW 2F 3F
oRuBTransfer 10622:50509				VVS 6Y 6F		LW 2F 4F
oRuBTransfer 10622:50509				VVS 8Y 6F		LW 4F 4B 1F 
oRuBombShips 10622:50509			VVS 6B 6F 4Y 	      	LW 4F 1R
oRuBombShips 10622:50509			VVS 13By 6F 8Y 	      	LW 8F 3F
oRuBombShips 10622:50509			VVS 9hB 8Y 6F 	      	LW 8F 2F
oRuBombShips 10622:50509			VVS 4B 6F 3Y 	      	LW 3F 3F
oRuBombShips 10622:50509			VVS 5B 8F 8Y 	      	LW 8F 3F
oRuBombShips 10622:50509			VVS 7B 4Y 6F	      	LW 4F 4F
oRuBombShips 10622:50509			VVS 8B 2Y 6F 	      	LW 2F 2F
oRuBombShips 10622:50509			VVS 13By 8Y 8F 	      	LW 8F 2F
oRuBombShips 10622:50509			VVS 13Bz 8Y 6F 	      	LW 8F 2F
oRuDefendShips 10622:50509			VVS 4Y 6F 		LW 8B 2F
oRuDefendShips 10622:50509			VVS 4Y 4F 		LW 8dB 4F
oRuDefendShips 10622:50509			VVS 4Y 4F 		LW 2B 2F
oRuDefendShips 10622:50509			VVS 4Y 4F		LW 8dB 2F
oRuDefendShips 10622:50509			VVS 2Y 4F 4F 		LW 6B 2F
oRuDefendShips 10622:50509			VVS 3Y 4F 4F 		LW 9B 2F
oRuDefendShips 10622:50509			VVS 4Y 4F		LW 4dB 4F
oRuDefendShips 10622:50509			VVS 8Y 6F 3F		LW 9B 4F
oRuDefendShips 10622:50509			VVS 8Y 4F 		LW 9dB 4F 0F
oRuDefendShips 10622:50509			VVS 6Y 4F 		LW 4B 2F 0F
oRuDefendCluster 10622:50509			VVS 4Y 4F 		LW 3B 3fB 2F
oRuDefendCluster 10622:50509			VVS 6Y 4F		LW 6B 3F
oRuDefendCluster 10622:50509			VVS 6Y 2F 		LW 3B 4F 0F 
oRuDefendCluster 10622:50509			VVS 4Y 2F 2F 		LW 6dB 4fB
oRuDefendCluster 10622:50509			VVS 8Y 4F 		LW 9B 4F 1F  
oRuDefendCluster 10622:50509			VVS 8Y 2F 2F 		LW 6dB 6fB
oRuDefendCluster 10622:50509			VVS 4Y 4F 2F		LW 6dB 4F
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB 2F
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB
oRuDefendAF 10622:50509					VVS 6Y 6F 		LW 8fB
oRuDefendAF 10622:50509					VVS 6Y	 		LW 4fB
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 8fB 
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 6fB 
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 4fB 
oRuDefendSoft 10622:50509				VVS 6Y 6F 		LW 6fB 
oRuDefendSoft 10622:50509				VVS 6Y 			LW 6B 8F
oRuPatrolShips 10622:50509			VVS 4Y 2F 			LW 4dB 4F
oRuPatrolShips 10622:50509			VVS 4Y 4F 			LW 9B 4F
oRuPatrolShips 10622:50509			VVS 2Y 4F 2F 			LW 9B 2F 2F  
oRuPatrolShips 10622:50509			VVS 2Y 2F 4F 			LW 9B 4F 0F  
oRuPatrolShips 10622:50509			VVS 4Y 2F 2F 			LW 9B 4F 2F  
oRuPatrolShips 10622:50509			VVS 4Y 4F 2F 			LW 4dB 4F
oRuPatrolShips 10622:50509			VVS 8Y 4F 			LW 1R 8F
oRuPatrolShips 10622:50509			VVS 6Y 1R			LW 2B 1R 4F
oRuPatrolShips 10622:50509			VVS 4Y 6F 			LW 2dB 1R 4F
oRuPatrolShips 10622:50509			VVS 6Y 2F 			LW 2dB 2F 2F
oRuPatrolCluster 10622:50509		VVS 6Y 2F 		LW 3B 3fB 2F
oRuPatrolCluster 10622:50509	        VVS 2Y 2F 4F		LW 2B 2F 1R
oRuPatrolCluster 10622:50509	        VVS 3Y 4F 6F		LW 2B 4F 1R
oRuPatrolCluster 10622:50509	        VVS 6Y 6F		LW 2B 2F
oRuPatrolCluster 10622:50509	        VVS 4Y 8F		LW 2dB 4F
oRuPatrolCluster 10622:50509	        VVS 2Y 7F 4F 		LW 4dB 3fB
oRuPatrolCluster 10622:50509		VVS 4Y 4F 4F		LW 2B 4F
oRuPatrolCluster 10622:50509		VVS 6Y 2F 2F		LW 2F 4dB 2F
oRuPatrolCluster 10622:50509		VVS 8Y 4F  		LW 8B 4F 1F
oRuPatrolCluster 10622:50509		VVS 6Y 2F 2F 		LW 8dB 3F
oRuPatrol 10622:50509					VVS 8Y 4F 		LW 3F 3fB
oRuPatrol 10622:50509					VVS 2Y 4F 		LW 2F 
oRuPatrol 10622:50509					VVS 4Y 8F 		LW 3F 3fB
oRuPatrol 10622:50509					VVS 2Y 6F  		LW 4F
oRuPatrol 10622:50509					VVS 8Y 2F 		LW 2F 2fB 2F  
oRuPatrol 10622:50509					VVS 4Y 4F 		LW 2F 2fB 
oRuPatrolAF 10622:50509					VVS 6Y 2F 		LW 6dB 3fB 2F
oRuPatrolAF 10622:50509					VVS 4Y 4F 		LW 6dB 2F
