1	21	Paris
1	1	Isserville (Alg\u00E9rie)
1	1	Briffons
1	1	Neuilly-l'Ev\u00EAque
1	1	Verdun-sur-Garonne
1	1	Lyon
1	1	Courban
1	1	Neuville-l\u00E8s-Dieppe
1	1	Ha\u00EFphong (Tonkin)
1	1	Elliant
1	3	Sa\u00EFgon (Cochinchine)
1	1	Bordeaux
1	1	Glageon
1	1	Lembeye
1	1	Fontainebleau
1	1	Niort
1	1	Montlu\u00E7on
1	1	Reims
1	1	Besan\u00E7on
1	1	Charenton-le-Pont
1	1	Pontarlier
1	1	Nice
1	1	Pontivy
1	2	Roubaix
1	1	Toulon
1	1	Grasse
1	1	Bourgouin
1	1	Kiev (Ukraine)
1	2	Nantes
1	1	Montigny-sur-Canne
1	3	Marseille
1	1	Tende
1	1	Aillevillers-et-Lyaumont
1	2	Bayonne
1	1	Pradeaux
1	1	Soulac-sur-Mer
1	1	La Charri\u00E8re
1	1	Brest
1	1	La Turbie
1	1	Les Andelys
1	1	Barenton
1	1	Montreuil
1	1	Cornimont
1	1	Champigny-sur-Marne
1	2	Ch\u00E2lons-sur-Sa\u00F4ne
1	1	Dijon
1	1	Santiago du Chili (Chili)
1	1	Valence
1	1	Nyons
1	1	Alger (Alg\u00E9rie)
1	1	Bressan
1	1	Gap
1	1	Saint-Maurice
1	1	Avignon
1	1	Saint-Mand\u00E9
1	1	Orenbourg (Russie)
1	1	Lanester
1	1	Verneuil
1	1	Nizhny Tagil
1	1	Strasbourg
1	1	Gu\u00E9ret
1	1	Antony
1	1	Cerisiers
1	1	Baden (Autriche)
1	1	Vezzani
1	1	Morlaix
1	1	Lure
1	1	Bergerac
1	1	Cadolive
1	1	Mazagran (Maroc)
1	1	Fontenay-sous-Bois
1	1	Neunkirch-les-Sarreguemines
1	1	Londres (Angleterre)
1	1	Messac
1	1	Nancy
1	1	Ambert
1	1	Arles
1	1	Port-Sa\u00EFd (Port-Sa\u00EFd)
1	1	Ouveillan
1	1	Lasalle
1	2	Le Caire (Egypte)
1	1	Aubagnan
1	1	Sennecey-le-Grand
1	1	Beyrouth (Liban)
1	1	Yerres
1	1	Montpellier
1	1	Ajaccio
1	1	Alexandrie (Egypte)
1	1 	Garches
1	1	Girmont
1	1	Istanbul (Turquie)
1	1	Montmorency
1	1	Haute-Isle
1	1	Saint-Julien Chapteuil
1	1	Tunis (Tunisie)
1	1	Ain-Drahan (Tunisie)
1	1	Mons
1	1	Les Essarts
1	1	Dompierre-les-Ormes
1	1	Albi
1	1	La Fl\u00E8che
1	1 	Marnay
1	1	Damas (Syrie)
1	1	B\u00E9ziers
1	1	Rochefort
1	1	Verdun
1	1	Le Mesnil-Saint-Denis
1	1	Tokyo
1	1	Neuilly-Sur-Seine
