// Mediterranean Sea Coastal Command 1943-1944 - Hard
[Operations]
oRuVerify 10622:50509 				VVS 2Y			LW 1F 2F
oRuVerify 10622:50509 				VVS 1Y 1F		LW 2F 1F
oRuVerify 10622:50509 				VVS 1Y 2F		LW 2F 2F
oRuVerify 10622:50509 				VVS 2Y 2F		LW 4F
oRuFreeHunt 10622:50509				VVS 6Y 6F 		LW 4F 4F  
oRuFreeHunt 10622:50509				VVS 9Y	 		LW 4F 2F 
oRuFreeHunt 10622:50509				VVS 9Y 			LW 4F   
oRuFTransfer 10622:50509				VVS 3T 8Y 		LW 4F  
oRuFTransfer 10622:50509				VVS 6T 8Y 		LW 2F 6F
oRuBTransfer 10622:50509				VVS 6Y 6F		LW 2F 8F
oRuBTransfer 10622:50509				VVS 8Y 6F		LW 4F 4B 6F 
oRuBombShips 10622:50509			VVS 13By 6F 2Y 	      	LW 4F 1R
oRuBombShips 10622:50509			VVS 8B 6F 8Y 	      	LW 8F 6F
oRuBombShips 10622:50509			VVS 9hB 6Y 6F 	      	LW 8F 4F
oRuBombShips 10622:50509			VVS 4B 6F 3Y 	      	LW 3F 3F
oRuBombShips 10622:50509			VVS 5B 8F 8Y 	      	LW 8F 6F
oRuBombShips 10622:50509			VVS 13By 6Y 6F	      	LW 8F 4F
oRuBombShips 10622:50509			VVS 8B 2Y 6F 	      	LW 4F 2F
oRuBombShips 10622:50509			VVS 8B 8Y 8F 	      	LW 8F 6F
oRuBombShips 10622:50509			VVS 13Bz 8Y 6F 	      	LW 8F 4F
oRuDefendShips 10622:50509			VVS 2Y 6F 		LW 8B 8F
oRuDefendShips 10622:50509			VVS 4Y 4F 		LW 8dB 4F
oRuDefendShips 10622:50509			VVS 4Y 4F 		LW 2B 8F
oRuDefendShips 10622:50509			VVS 4Y 4F		LW 8dB 8F
oRuDefendShips 10622:50509			VVS 2Y 4F 4F 		LW 6B 8F
oRuDefendShips 10622:50509			VVS 3Y 4F 4F 		LW 9B 4F
oRuDefendShips 10622:50509			VVS 2Y 4F		LW 4dB 4F
oRuDefendShips 10622:50509			VVS 8Y 6F 3F		LW 9B 9F
oRuDefendShips 10622:50509			VVS 8Y 4F 		LW 9dB 4F 4F
oRuDefendShips 10622:50509			VVS 6Y 4F 		LW 4B 6F 6F
oRuDefendCluster 10622:50509			VVS 4Y 4F 		LW 3B 3fB 4F
oRuDefendCluster 10622:50509			VVS 6Y 4F		LW 4B 2fB 6F
oRuDefendCluster 10622:50509			VVS 6Y 2F 		LW 3B 4F 2F 
oRuDefendCluster 10622:50509			VVS 4Y 2F 2F 		LW 6dB 4F
oRuDefendCluster 10622:50509			VVS 8Y 4F 		LW 9B 4F 2F  
oRuDefendCluster 10622:50509			VVS 8Y 2F 2F 		LW 6dB 6F
oRuDefendCluster 10622:50509			VVS 4Y 4F 2F		LW 6dB 4F
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB 8F
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB 3F
oRuDefendAF 10622:50509					VVS 6Y 4F 		LW 6fB 1R
oRuDefendAF 10622:50509					VVS 6Y 6F 		LW 8fB 1R
oRuDefendAF 10622:50509					VVS 6Y	 		LW 4fB 6F
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 8fB 2F
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 6fB 8F
oRuDefendSoft 10622:50509				VVS 6Y 4F 		LW 4fB 6F
oRuDefendSoft 10622:50509				VVS 6Y 6F 		LW 6fB 6F
oRuDefendSoft 10622:50509				VVS 6Y 			LW 6B 8F
oRuPatrolShips 10622:50509			VVS 4Y 2F 			LW 4dB 4F
oRuPatrolShips 10622:50509			VVS 4Y 4F 			LW 9B 4F
oRuPatrolShips 10622:50509			VVS 2Y 4F 2F 			LW 9B 2F 4F  
oRuPatrolShips 10622:50509			VVS 2Y 2F 4F 			LW 9B 4F 4F  
oRuPatrolShips 10622:50509			VVS 4Y 2F 2F 			LW 9B 4F 4F  
oRuPatrolShips 10622:50509			VVS 2Y 4F 2F 			LW 4dB 4F
oRuPatrolShips 10622:50509			VVS 4Y 4F 			LW 1R 8F
oRuPatrolShips 10622:50509			VVS 8Y 1R			LW 2B 1R 8F
oRuPatrolShips 10622:50509			VVS 2Y 6F 			LW 2dB 1R 8F
oRuPatrolShips 10622:50509			VVS 6Y 2F 			LW 2dB 2F 4F
oRuPatrolCluster 10622:50509		VVS 6Y 2F 		LW 3fB 3B 4F
oRuPatrolCluster 10622:50509	        VVS 2Y 2F 4F		LW 8F 1R
oRuPatrolCluster 10622:50509	        VVS 3Y 4F 6F		LW 2B 8F 1R
oRuPatrolCluster 10622:50509	        VVS 6Y 6F		LW 2B 6fB
oRuPatrolCluster 10622:50509	        VVS 4Y 8F		LW 2dB 4F
oRuPatrolCluster 10622:50509	        VVS 2Y 7F 4F 		LW 4dB 6fB 0F
oRuPatrolCluster 10622:50509		VVS 4Y 4F 4F		LW 2B 4F
oRuPatrolCluster 10622:50509		VVS 6Y 2F 2F		LW 2F 4dB 2F
oRuPatrolCluster 10622:50509		VVS 8Y 4F  		LW 8B 4fB 3F
oRuPatrolCluster 10622:50509		VVS 6Y 2F 2F 		LW 8dB 4F
oRuPatrol 10622:50509					VVS 8Y 4F 		LW 4F 4fB 0F
oRuPatrol 10622:50509					VVS 2Y 4F 6F 		LW 2F 2fB 1R
oRuPatrol 10622:50509					VVS 4Y 4F 4F		LW 4fB 2F 1R
oRuPatrol 10622:50509					VVS 2Y 2F 4F 		LW 6F 1R
