0	411.0	12.572321	410.0	12.43323	
100	412.0	12.584449	411.0	12.445332	
200	414.0	12.596345	413.0	12.457156	
300	415.0	12.60797	414.0	12.468704	
400	417.0	12.619313	416.0	12.479978	
500	418.0	12.63037	417.0	12.490972	
600	420.0	12.64115	419.0	12.501766	
700	421.0	12.651643	420.0	12.512279	
800	423.0	12.661851	422.0	12.522506	
900	424.0	12.671824	423.0	12.53244	
1000	426.0	12.681524	425.0	12.542089	
1100	427.0	12.690931	426.0	12.551447	
1200	429.0	12.700042	428.0	12.560511	
1300	430.0	12.70885	429.0	12.569273	
1400	432.0	12.717358	431.0	12.577741	
1500	434.0	12.725564	432.0	12.585939	
1600	435.0	12.7334585	434.0	12.593854	
1700	437.0	12.741051	435.0	12.601459	
1800	438.0	12.748329	437.0	12.608752	
1900	440.0	12.755289	439.0	12.615737	
2000	441.0	12.76194	440.0	12.6223955	
2100	443.0	12.768302	442.0	12.628739	
2200	445.0	12.774339	443.0	12.634758	
2300	446.0	12.780041	445.0	12.640449	
2400	448.0	12.78541	447.0	12.645813	
2500	450.0	12.790445	448.0	12.650843	
2600	451.0	12.795141	450.0	12.655534	
2700	453.0	12.79949	451.0	12.659884	
2800	454.0	12.8034935	453.0	12.663892	
2900	456.0	12.731536	455.0	12.592192	
3000	457.0	12.514505	456.0	12.376755	
3100	457.0	12.299206	456.0	12.162995	
3200	456.0	12.085497	455.0	11.950954	
3300	456.0	11.873534	455.0	11.740468	
3400	456.0	11.663184	454.0	11.531695	
3500	455.0	11.454415	454.0	11.324493	
3600	455.0	11.247341	453.0	11.118861	
3700	454.0	11.041758	453.0	10.914876	
3800	453.0	10.83785	452.0	10.7123375	
3900	453.0	10.635438	452.0	10.511486	
4000	452.0	10.434597	451.0	10.312048	
4100	452.0	10.235272	450.0	10.11421	
4200	451.0	10.037453	450.0	9.917796	
4300	451.0	9.841144	449.0	9.72292	
4400	450.0	9.646293	449.0	9.52945	
4500	450.0	9.452925	448.0	9.337494	
4600	449.0	9.260989	448.0	9.146897	
4700	448.0	9.070487	447.0	8.957801	
4800	448.0	8.8814125	446.0	8.77	
4900	447.0	8.693698	446.0	8.583715	
5000	447.0	8.507436	445.0	8.398705	
5100	446.0	8.322455	444.0	8.215104	
5200	445.0	8.138932	444.0	8.032831	
5300	445.0	7.9566846	443.0	7.8518414	
5400	444.0	7.7757583	442.0	7.672244	
5500	443.0	7.596191	442.0	7.493881	
5600	442.0	7.4178514	441.0	7.3168125	
5700	442.0	7.2408314	440.0	7.1410465	
5800	441.0	7.065094	439.0	6.966485	
5900	440.0	6.890554	439.0	6.793172	
6000	439.0	6.7172756	438.0	6.6211267	
6100	439.0	6.5452538	437.0	6.4502506	
6200	438.0	6.3744035	436.0	6.280544	
6300	437.0	6.204716	435.0	6.1120853	
6400	436.0	6.0362706	435.0	5.944782	
6500	435.0	5.8689837	434.0	5.7786083	
6600	434.0	5.7028255	433.0	5.6135526	
6700	433.0	5.5377884	432.0	5.4496536	
6800	432.0	5.3738728	431.0	5.286892	
6900	431.0	5.2111197	430.0	5.1252165	
7000	430.0	5.04945	429.0	4.964612	
7100	429.0	4.8888526	428.0	4.8050766	
7200	428.0	4.7293158	427.0	4.646592	
7300	427.0	4.570827	425.0	4.4891458	
7400	426.0	4.4133854	424.0	4.332756	
7500	425.0	4.256973	423.0	4.1773977	
7600	423.0	4.1015716	422.0	4.0230393	
7700	422.0	3.9471827	421.0	3.86967	
7800	421.0	3.7937934	419.0	3.7172797	
7900	419.0	3.6413796	418.0	3.5658548	
8000	418.0	3.4899244	416.0	3.415381	
8100	417.0	3.339417	415.0	3.2658477	
8200	415.0	3.1898541	413.0	3.11724	
8300	413.0	3.0412269	412.0	2.9695477	
8400	412.0	2.8935137	410.0	2.8227499	
8500	410.0	2.7466993	408.0	2.676869	
8600	408.0	2.6007695	406.0	2.53187	
8700	406.0	2.455709	404.0	2.3877337	
8800	404.0	2.3115008	402.0	2.244443	
8900	402.0	2.1681387	400.0	2.1019843	
9000	400.0	2.0255952	398.0	1.9603381	
9100	397.0	1.8839265	395.0	1.8195075	
9200	395.0	1.7430642	393.0	1.6795243	
9300	392.0	1.6029801	390.0	1.5403135	
9400	389.0	1.4636602	387.0	1.4018586	
9500	386.0	1.32515	384.0	1.2641579	
9600	383.0	1.187407	380.0	1.1272651	
9700	379.0	1.0503796	377.0	0.9910782	
9800	375.0	0.91410005	372.0	0.8555903	
9900	371.0	0.7785689	368.0	0.72088325	
10000	366.0	0.6437006	363.0	0.5868324	
