0	310.0	9.493557	310.0	9.493557	
100	311.0	9.452772	311.0	9.452772	
200	311.0	9.399086	311.0	9.399086	
300	312.0	9.345447	312.0	9.345447	
400	313.0	9.292067	313.0	9.292067	
500	313.0	9.23885	313.0	9.23885	
600	314.0	9.1856785	314.0	9.1856785	
700	315.0	9.132666	315.0	9.132666	
800	316.0	9.079892	316.0	9.079892	
900	316.0	9.027158	316.0	9.027158	
1000	317.0	8.974473	317.0	8.974473	
1100	318.0	8.922065	318.0	8.922065	
1200	318.0	8.869739	318.0	8.869739	
1300	319.0	8.817456	319.0	8.817456	
1400	320.0	8.765216	320.0	8.765216	
1500	321.0	8.713252	321.0	8.713252	
1600	321.0	8.661335	321.0	8.661335	
1700	322.0	8.609453	322.0	8.609453	
1800	323.0	8.489936	323.0	8.489936	
1900	323.0	8.3296175	323.0	8.3296175	
2000	322.0	8.170223	322.0	8.170223	
2100	322.0	8.011798	322.0	8.011798	
2200	321.0	7.854483	321.0	7.854483	
2300	321.0	7.6980596	321.0	7.6980596	
2400	320.0	7.5425057	320.0	7.5425057	
2500	320.0	7.3880506	320.0	7.3880506	
2600	319.0	7.2344885	319.0	7.2344885	
2700	319.0	7.0817604	319.0	7.0817604	
2800	318.0	6.930084	318.0	6.930084	
2900	318.0	6.7792754	318.0	6.7792754	
3000	317.0	6.629257	317.0	6.629257	
3100	317.0	6.4803233	317.0	6.4803233	
3200	316.0	6.3321595	316.0	6.3321595	
3300	316.0	6.1848636	316.0	6.1848636	
3400	315.0	6.038513	315.0	6.038513	
3500	315.0	5.8928895	315.0	5.8928895	
3600	314.0	5.7482667	314.0	5.7482667	
3700	313.0	5.604381	313.0	5.604381	
3800	313.0	5.4613724	313.0	5.4613724	
3900	312.0	5.319181	312.0	5.319181	
4000	311.0	5.177775	311.0	5.177775	
4100	311.0	5.037231	311.0	5.037231	
4200	310.0	4.8974137	310.0	4.8974137	
4300	309.0	4.75847	309.0	4.75847	
4400	309.0	4.6202292	309.0	4.6202292	
4500	308.0	4.482834	308.0	4.482834	
4600	307.0	4.3461533	307.0	4.3461533	
4700	306.0	4.21026	306.0	4.21026	
4800	306.0	4.0751185	306.0	4.0751185	
4900	305.0	3.940673	305.0	3.940673	
5000	304.0	3.8070512	304.0	3.8070512	
5100	303.0	3.6740386	303.0	3.6740386	
5200	302.0	3.5418751	302.0	3.5418751	
5300	301.0	3.4103584	301.0	3.4103584	
5400	300.0	3.2795124	300.0	3.2795124	
5500	299.0	3.1494606	299.0	3.1494606	
5600	298.0	3.020019	298.0	3.020019	
5700	297.0	2.8912628	297.0	2.8912628	
5800	296.0	2.7632513	296.0	2.7632513	
5900	295.0	2.6358416	295.0	2.6358416	
6000	293.0	2.5090625	293.0	2.5090625	
6100	292.0	2.3830442	292.0	2.3830442	
6200	291.0	2.2576241	291.0	2.2576241	
6300	289.0	2.132801	289.0	2.132801	
6400	288.0	2.0086184	288.0	2.0086184	
6500	286.0	1.8851272	286.0	1.8851272	
6600	285.0	1.7622244	285.0	1.7622244	
6700	283.0	1.6399037	283.0	1.6399037	
6800	281.0	1.5181663	281.0	1.5181663	
6900	279.0	1.3970442	279.0	1.3970442	
7000	277.0	1.2765601	277.0	1.2765601	
7100	275.0	1.1566384	275.0	1.1566384	
7200	272.0	1.0372809	272.0	1.0372809	
7300	270.0	0.91847557	270.0	0.91847557	
7400	267.0	0.800231	267.0	0.800231	
7500	264.0	0.682534	264.0	0.682534	
7600	260.0	0.5653781	260.0	0.5653781	
7700	256.0	0.44876376	256.0	0.44876376	
7800	252.0	0.33268222	252.0	0.33268222	
7900	246.0	0.21712822	246.0	0.21712822	
8000	238.0	0.102088064	238.0	0.102088064	
8100	220.0	-0.012434792	220.0	-0.012434792	
8200	221.0	-0.12645711	221.0	-0.12645711	
8300	222.0	-0.2399804	222.0	-0.2399804	
8400	223.0	-0.35301924	223.0	-0.35301924	
8500	224.0	-0.46557644	224.0	-0.46557644	
8600	225.0	-0.57766503	225.0	-0.57766503	
8700	226.0	-0.6892919	226.0	-0.6892919	
8800	227.0	-0.8004717	227.0	-0.8004717	
8900	228.0	-0.9112097	228.0	-0.9112097	
9000	229.0	-1.0215203	229.0	-1.0215203	
9100	230.0	-1.1314148	230.0	-1.1314148	
9200	232.0	-1.2408609	232.0	-1.2408609	
9300	233.0	-1.349862	233.0	-1.349862	
9400	234.0	-1.4584752	234.0	-1.4584752	
9500	235.0	-1.5667143	235.0	-1.5667143	
9600	236.0	-1.6745917	236.0	-1.6745917	
9700	238.0	-1.7820209	238.0	-1.7820209	
9800	239.0	-1.8890886	239.0	-1.8890886	
9900	240.0	-1.995835	240.0	-1.995835	
10000	242.0	-2.1022267	242.0	-2.1022267	
