<RedRecon>	<Ce groupe doit avancer jusqu'\u00E0 %s afin de reconna\u00EEtre les positions terrestres allemandes dans la r\u00E9gion. \n>
<RedRecon>	<Ce groupe doit effectuer une reconnaissance \u00E0 basse altitude et \u00E0 grande vitesse \u00E0 %s.\n>
<RedRecon>	<T\u00F4t aujourd'hui, un petit groupe de bombardiers a attaqu\u00E9 des cibles dans la r\u00E9gion de %s, et ce dans des conditions m\u00E9t\u00E9o d\u00E9plorables. Maintenant que le temps s'am\u00E9liore, ce groupe doit aller reconna\u00EEtre la r\u00E9gion et d\u00E9terminer les d\u00E9g\u00E2ts caus\u00E9s. \n>

<RedReconEsc>	<Ce groupe doit avancer jusqu'\u00E0 %s afin de reconna\u00EEtre les positions terrestres allemandes dans la r\u00E9gion. \n>
<RedReconEsc>	<Ce groupe doit effectuer une reconnaissance \u00E0 basse altitude et \u00E0 grande vitesse \u00E0 %s.\n>
<RedReconEsc>	<T\u00F4t aujourd'hui, un petit groupe de bombardiers a attaqu\u00E9 des cibles dans la r\u00E9gion de %s, et ce dans des conditions m\u00E9t\u00E9o d\u00E9plorables. Maintenant que le temps s'am\u00E9liore, ce groupe doit aller reconna\u00EEtre la r\u00E9gion et d\u00E9terminer les d\u00E9g\u00E2ts caus\u00E9s. \n>

<BlueRecon>	<Ce groupe doit avancer jusqu'\u00E0 %s afin de reconna\u00EEtre les positions terrestres sovi\u00E9tiques dans la r\u00E9gion. \n>
<BlueRecon>	<Ce groupe doit effectuer une reconnaissance \u00E0 %s. D'autres appareils \u00E9voluant dans la zone ont remarqu\u00E9 d'intenses mouvements terrestres, et nous supposons que quelque chose d'important s'y trame. \n>
<BlueRecon>	<T\u00F4t aujourd'hui, un petit groupe de Jabos a attaqu\u00E9 des cibles dans la r\u00E9gion de %s, et ce dans une brume terrestre tr\u00E8s dense. Les pilotes ont signal\u00E9 une tr\u00E8s grande colonne de chars et de camions sur cette route. Vous devez vous rendre dans cette r\u00E9gion et v\u00E9rifier les r\u00E9sultats de leur bombardement sur la route, ainsi que tout signe de mouvement des troupes sovi\u00E9tiques. \n>

<BlueReconEsc>	<Ce groupe doit avancer jusqu'\u00E0 %s afin de reconna\u00EEtre les positions terrestres sovi\u00E9tiques dans la r\u00E9gion. \n>
<BlueReconEsc>	<Ce groupe doit effectuer une reconnaissance \u00E0 %s. D'autres appareils \u00E9voluant dans la zone ont remarqu\u00E9 d'intenses mouvements terrestres, et nous supposons que quelque chose d'important s'y trame. \n>
<BlueReconEsc>	<T\u00F4t aujourd'hui, un petit groupe de Jabos a attaqu\u00E9 des cibles dans la r\u00E9gion de %s, et ce dans une brume terrestre tr\u00E8s dense. Les pilotes ont signal\u00E9 une tr\u00E8s grande colonne de chars et de camions sur cette route. Vous devez vous rendre dans cette r\u00E9gion et v\u00E9rifier les r\u00E9sultats de leur bombardement sur la route, ainsi que tout signe de mouvement des troupes sovi\u00E9tiques. \n>

<RedColumn>	<Les cibles de l'attaque sont des colonnes de transport allemandes \u00E0 %s. Je n'ai pas \u00E0 vous rappeler combien ce type de mission est important pour l'ensemble de la situation sur le front. Nous pouvons esp\u00E9rer perturber s\u00E9rieusement les op\u00E9rations allemandes sur l'ensemble de la r\u00E9gion si nous emp\u00EAchons leur ravitaillement d'atteindre leurs troupes. \n>
<RedColumn>	<Ils devront se rendre \u00E0 %s, o\u00F9 les bombardiers attaqueront les colonnes de transport allemandes. Les routes de la r\u00E9gion alimentent une part tr\u00E8s importante du front. En attaquant les lignes de ravitaillement allemandes, nous pouvons accro\u00EEtre s\u00E9rieusement nos chances de succ\u00E8s dans tout le secteur. \n>
